ID,CUIs
ROCOv2_2023_train_012075,C0040405
ROCOv2_2023_train_012076,C0041618
ROCOv2_2023_train_012077,C1306645;C0817096
ROCOv2_2023_train_012078,C1306645
ROCOv2_2023_train_012079,C1306645;C0037303
ROCOv2_2023_train_012080,C1306645;C0037303;C1996865
ROCOv2_2023_train_012081,C1306645;C1140618;C1999039
ROCOv2_2023_train_012082,C1306645;C0037303;C0205129
ROCOv2_2023_train_012083,C0040405
ROCOv2_2023_train_012084,C0040405
ROCOv2_2023_train_012085,C0040405
ROCOv2_2023_train_012086,C0040405
ROCOv2_2023_train_012087,C0024485
ROCOv2_2023_train_012088,C0024485
ROCOv2_2023_train_012089,C0024485
ROCOv2_2023_train_012090,C1306645;C0000726;C1999039
ROCOv2_2023_train_012091,C1306645;C0000726;C1999039
ROCOv2_2023_train_012092,C1306645;C0000726;C1999039
ROCOv2_2023_train_012093,C1306645;C0000726;C1999039
ROCOv2_2023_train_012094,C0041618
ROCOv2_2023_train_012095,C0040405
ROCOv2_2023_train_012096,C0002978
ROCOv2_2023_train_012097,C0040405
ROCOv2_2023_train_012098,C0040405
ROCOv2_2023_train_012099,C0024485
ROCOv2_2023_train_012100,C0024485
ROCOv2_2023_train_012101,C0024485
ROCOv2_2023_train_012102,C0040405
ROCOv2_2023_train_012103,C0040405
ROCOv2_2023_train_012104,C1306645;C0000726;C1999039
ROCOv2_2023_train_012105,C1306645;C0000726;C0205129
ROCOv2_2023_train_012106,C1306645;C0037303
ROCOv2_2023_train_012107,C1306645;C0037303
ROCOv2_2023_train_012108,C1306645;C0037303
ROCOv2_2023_train_012109,C1306645;C0037303
ROCOv2_2023_train_012110,C0040405
ROCOv2_2023_train_012111,C0040405
ROCOv2_2023_train_012112,C0041618
ROCOv2_2023_train_012113,C0024485
ROCOv2_2023_train_012114,C1306645;C0023216;C1999039
ROCOv2_2023_train_012115,C0024485
ROCOv2_2023_train_012116,C0024485
ROCOv2_2023_train_012117,C0024485
ROCOv2_2023_train_012118,C1306645;C0023216;C0205129
ROCOv2_2023_train_012119,C0040405
ROCOv2_2023_train_012120,C0040405
ROCOv2_2023_train_012121,C1306645;C0030797;C1999039
ROCOv2_2023_train_012122,C0040405
ROCOv2_2023_train_012123,C0040405
ROCOv2_2023_train_012124,C0002978
ROCOv2_2023_train_012125,C0002978
ROCOv2_2023_train_012126,C0002978
ROCOv2_2023_train_012127,C0041618
ROCOv2_2023_train_012128,C0040405
ROCOv2_2023_train_012129,C0040405
ROCOv2_2023_train_012130,
ROCOv2_2023_train_012131,C0040405
ROCOv2_2023_train_012132,C0024485
ROCOv2_2023_train_012133,C0040405
ROCOv2_2023_train_012134,C0002978
ROCOv2_2023_train_012135,C0040405
ROCOv2_2023_train_012136,C0040405
ROCOv2_2023_train_012137,C0040405
ROCOv2_2023_train_012138,C0041618
ROCOv2_2023_train_012139,C1306645;C0006141
ROCOv2_2023_train_012140,
ROCOv2_2023_train_012141,C0040405
ROCOv2_2023_train_012142,C0040405
ROCOv2_2023_train_012143,C0040405
ROCOv2_2023_train_012144,C1306645;C0000726;C1999039
ROCOv2_2023_train_012145,C0041618
ROCOv2_2023_train_012146,C0041618
ROCOv2_2023_train_012147,C0041618
ROCOv2_2023_train_012148,C0041618
ROCOv2_2023_train_012149,C0041618
ROCOv2_2023_train_012150,C0024485
ROCOv2_2023_train_012151,C0024485
ROCOv2_2023_train_012152,C0024485
ROCOv2_2023_train_012153,C0024485
ROCOv2_2023_train_012154,C1306645;C0817096;C1996865
ROCOv2_2023_train_012155,C0024485
ROCOv2_2023_train_012156,C1306645;C0037949
ROCOv2_2023_train_012157,C1306645;C0817096;C1996865
ROCOv2_2023_train_012158,C0040405
ROCOv2_2023_train_012159,C0040405
ROCOv2_2023_train_012160,C0041618
ROCOv2_2023_train_012161,C0040405
ROCOv2_2023_train_012162,C0024485
ROCOv2_2023_train_012163,C0024485
ROCOv2_2023_train_012164,C0024485
ROCOv2_2023_train_012165,C0040405
ROCOv2_2023_train_012166,C0024485
ROCOv2_2023_train_012167,C0024485
ROCOv2_2023_train_012168,C0040405
ROCOv2_2023_train_012169,C0040405
ROCOv2_2023_train_012170,C1306645;C0037303
ROCOv2_2023_train_012171,C1306645;C0037303
ROCOv2_2023_train_012172,C1306645;C0037949;C1999039
ROCOv2_2023_train_012173,C1306645;C0817096
ROCOv2_2023_train_012174,C0041618
ROCOv2_2023_train_012175,C0002978
ROCOv2_2023_train_012176,C0002978
ROCOv2_2023_train_012177,C1306645;C0023216;C0205129
ROCOv2_2023_train_012178,C0024485
ROCOv2_2023_train_012179,C0024485
ROCOv2_2023_train_012180,C0040405
ROCOv2_2023_train_012181,C0040405
ROCOv2_2023_train_012182,C1306645;C0817096;C1996865
ROCOv2_2023_train_012183,C0040405
ROCOv2_2023_train_012184,C0040405
ROCOv2_2023_train_012185,C0024485
ROCOv2_2023_train_012186,C0024485
ROCOv2_2023_train_012187,C1306645;C0817096;C0205129
ROCOv2_2023_train_012188,C1306645;C0037949;C1999039
ROCOv2_2023_train_012189,C1306645;C0817096
ROCOv2_2023_train_012190,C0040405
ROCOv2_2023_train_012191,C0041618
ROCOv2_2023_train_012192,C0040405
ROCOv2_2023_train_012193,C0040405
ROCOv2_2023_train_012194,C0040405
ROCOv2_2023_train_012195,C0040405
ROCOv2_2023_train_012196,C0040405
ROCOv2_2023_train_012197,C0024485
ROCOv2_2023_train_012198,C0024485
ROCOv2_2023_train_012199,C0040405
ROCOv2_2023_train_012200,C1306645;C0030797;C1999039
ROCOv2_2023_train_012201,C0040405
ROCOv2_2023_train_012202,C1306645;C0037303
ROCOv2_2023_train_012203,C1306645;C0037303;C1999039
ROCOv2_2023_train_012204,C1306645;C0037303
ROCOv2_2023_train_012205,C0040405
ROCOv2_2023_train_012206,C0040405
ROCOv2_2023_train_012207,C0040405
ROCOv2_2023_train_012208,C0040405
ROCOv2_2023_train_012209,C0002978
ROCOv2_2023_train_012210,C0040405
ROCOv2_2023_train_012211,C1306645;C0817096;C1999039
ROCOv2_2023_train_012212,
ROCOv2_2023_train_012213,C0024485
ROCOv2_2023_train_012214,C0024485
ROCOv2_2023_train_012215,C0024485
ROCOv2_2023_train_012216,C0024485
ROCOv2_2023_train_012217,C1306645;C0817096;C1999039
ROCOv2_2023_train_012218,C1306645;C1140618;C1999039
ROCOv2_2023_train_012219,C1306645;C1140618;C1999039
ROCOv2_2023_train_012220,C1306645;C0817096;C1999039
ROCOv2_2023_train_012221,C1306645;C1140618;C1999039
ROCOv2_2023_train_012222,C0024485
ROCOv2_2023_train_012223,C0040405
ROCOv2_2023_train_012224,C0024485
ROCOv2_2023_train_012225,C0041618
ROCOv2_2023_train_012226,C0041618
ROCOv2_2023_train_012227,C1306645;C0000726;C1999039
ROCOv2_2023_train_012228,C1306645;C0000726
ROCOv2_2023_train_012229,C1306645;C0000726;C1999039
ROCOv2_2023_train_012230,C0040405
ROCOv2_2023_train_012231,C0040405
ROCOv2_2023_train_012232,
ROCOv2_2023_train_012233,C0040405
ROCOv2_2023_train_012234,C0040405
ROCOv2_2023_train_012235,C0040405
ROCOv2_2023_train_012236,C0041618
ROCOv2_2023_train_012237,C0040405
ROCOv2_2023_train_012238,C0041618
ROCOv2_2023_train_012239,C0041618
ROCOv2_2023_train_012240,C0040405
ROCOv2_2023_train_012241,C0040405
ROCOv2_2023_train_012242,C0041618
ROCOv2_2023_train_012243,C1306645;C0817096;C1996865
ROCOv2_2023_train_012244,C0040405
ROCOv2_2023_train_012245,C0040405
ROCOv2_2023_train_012246,C0040405
ROCOv2_2023_train_012247,C0040405
ROCOv2_2023_train_012248,C0040405
ROCOv2_2023_train_012249,C1306645;C0000726
ROCOv2_2023_train_012250,C0041618
ROCOv2_2023_train_012251,C0024485
ROCOv2_2023_train_012252,C0040405
ROCOv2_2023_train_012253,C0040405
ROCOv2_2023_train_012254,C0040405
ROCOv2_2023_train_012255,C0024485
ROCOv2_2023_train_012256,C1306645;C0817096;C1996865
ROCOv2_2023_train_012257,
ROCOv2_2023_train_012258,C0041618
ROCOv2_2023_train_012259,C0040405
ROCOv2_2023_train_012260,C0002978
ROCOv2_2023_train_012261,C0041618
ROCOv2_2023_train_012262,C0041618
ROCOv2_2023_train_012263,C0024485
ROCOv2_2023_train_012264,C0024485
ROCOv2_2023_train_012265,C0024485
ROCOv2_2023_train_012266,C0040405
ROCOv2_2023_train_012267,C0040405
ROCOv2_2023_train_012268,C1306645;C0023216;C1999039
ROCOv2_2023_train_012269,C0041618
ROCOv2_2023_train_012270,C1306645;C0205129
ROCOv2_2023_train_012271,C1306645;C1140618;C1999039
ROCOv2_2023_train_012272,C0024485
ROCOv2_2023_train_012273,C0040405
ROCOv2_2023_train_012274,C0040405
ROCOv2_2023_train_012275,C1306645;C0817096;C1999039
ROCOv2_2023_train_012276,C0040405
ROCOv2_2023_train_012277,C0040405
ROCOv2_2023_train_012278,C1306645;C0817096;C1999039
ROCOv2_2023_train_012279,C0024485
ROCOv2_2023_train_012280,C0024485
ROCOv2_2023_train_012281,C1306645;C0817096;C1999039
ROCOv2_2023_train_012282,C1306645;C0817096;C1999039
ROCOv2_2023_train_012283,C0040405
ROCOv2_2023_train_012284,C0041618
ROCOv2_2023_train_012285,C1306645;C1140618;C0205106
ROCOv2_2023_train_012286,C1306645;C1140618;C0205106
ROCOv2_2023_train_012287,C0040405
ROCOv2_2023_train_012288,C0024485
ROCOv2_2023_train_012289,C0041618
ROCOv2_2023_train_012290,C0041618
ROCOv2_2023_train_012291,C0040405
ROCOv2_2023_train_012292,C0040405
ROCOv2_2023_train_012293,C0024485
ROCOv2_2023_train_012294,C0024485
ROCOv2_2023_train_012295,C0024485
ROCOv2_2023_train_012296,C0040405
ROCOv2_2023_train_012297,C1306645;C0023216;C1999039
ROCOv2_2023_train_012298,C1306645;C0023216;C1999039
ROCOv2_2023_train_012299,C1306645;C0023216;C1999039
ROCOv2_2023_train_012300,C0040405
ROCOv2_2023_train_012301,C0040405
ROCOv2_2023_train_012302,C0024485
ROCOv2_2023_train_012303,C0040405
ROCOv2_2023_train_012304,C0041618
ROCOv2_2023_train_012305,C0041618
ROCOv2_2023_train_012306,C0024485
ROCOv2_2023_train_012307,C0024485
ROCOv2_2023_train_012308,C1306645;C0023216;C1999039
ROCOv2_2023_train_012309,C1306645;C0000726;C1999039
ROCOv2_2023_train_012310,C0041618
ROCOv2_2023_train_012311,C0040405
ROCOv2_2023_train_012312,C0040405
ROCOv2_2023_train_012313,C0002978
ROCOv2_2023_train_012314,C0002978
ROCOv2_2023_train_012315,C0002978
ROCOv2_2023_train_012316,C0041618
ROCOv2_2023_train_012317,C0040405
ROCOv2_2023_train_012318,C0024485
ROCOv2_2023_train_012319,C1306645;C0037303;C0205129
ROCOv2_2023_train_012320,C0041618
ROCOv2_2023_train_012321,C0024485
ROCOv2_2023_train_012322,C1306645;C0817096;C1999039
ROCOv2_2023_train_012323,C1306645;C0817096;C1996865
ROCOv2_2023_train_012324,C0041618
ROCOv2_2023_train_012325,C0024485
ROCOv2_2023_train_012326,C0040405
ROCOv2_2023_train_012327,C1306645;C0817096;C1996865
ROCOv2_2023_train_012328,C0041618
ROCOv2_2023_train_012329,C0040405
ROCOv2_2023_train_012330,C0040405
ROCOv2_2023_train_012331,C0040405
ROCOv2_2023_train_012332,C0024485
ROCOv2_2023_train_012333,C0024485
ROCOv2_2023_train_012334,C1306645;C0000726
ROCOv2_2023_train_012335,C0040405
ROCOv2_2023_train_012336,C0040405
ROCOv2_2023_train_012337,C0024485
ROCOv2_2023_train_012338,C0024485
ROCOv2_2023_train_012339,C0041618
ROCOv2_2023_train_012340,C0024485
ROCOv2_2023_train_012341,C0024485
ROCOv2_2023_train_012342,C0024485
ROCOv2_2023_train_012343,C0024485
ROCOv2_2023_train_012344,C0024485
ROCOv2_2023_train_012345,C0024485
ROCOv2_2023_train_012346,C0040405
ROCOv2_2023_train_012347,C0040405
ROCOv2_2023_train_012348,C0040405
ROCOv2_2023_train_012349,C0040405
ROCOv2_2023_train_012350,C0040405
ROCOv2_2023_train_012351,C0040405
ROCOv2_2023_train_012352,C0002978
ROCOv2_2023_train_012353,C0024485
ROCOv2_2023_train_012354,C1306645;C0817096;C1996865
ROCOv2_2023_train_012355,C1306645;C0817096;C1999039
ROCOv2_2023_train_012356,C1306645;C0030797;C1999039
ROCOv2_2023_train_012357,C1306645;C0030797;C1999039
ROCOv2_2023_train_012358,C1306645;C0000726;C1999039
ROCOv2_2023_train_012359,C1306645;C0023216;C1999039
ROCOv2_2023_train_012360,C0002978
ROCOv2_2023_train_012361,C0040405
ROCOv2_2023_train_012362,C0040405
ROCOv2_2023_train_012363,C0040405
ROCOv2_2023_train_012364,C0040405
ROCOv2_2023_train_012365,C0040405
ROCOv2_2023_train_012366,C0040405
ROCOv2_2023_train_012367,C0041618
ROCOv2_2023_train_012368,C1306645;C0037949;C0205129
ROCOv2_2023_train_012369,C1306645;C0037949;C0205129
ROCOv2_2023_train_012370,C1306645;C0037949;C0205129
ROCOv2_2023_train_012371,C0041618
ROCOv2_2023_train_012372,C0024485
ROCOv2_2023_train_012373,C0040405
ROCOv2_2023_train_012374,C0040405
ROCOv2_2023_train_012375,C0040405
ROCOv2_2023_train_012376,C0040405
ROCOv2_2023_train_012377,C0040405
ROCOv2_2023_train_012378,C0040405
ROCOv2_2023_train_012379,C1306645;C0000726;C1999039
ROCOv2_2023_train_012380,C0040405
ROCOv2_2023_train_012381,C0041618
ROCOv2_2023_train_012382,C0002978
ROCOv2_2023_train_012383,C0002978
ROCOv2_2023_train_012384,C0002978
ROCOv2_2023_train_012385,C0002978
ROCOv2_2023_train_012386,C1306645;C1140618;C1999039
ROCOv2_2023_train_012387,C0024485
ROCOv2_2023_train_012388,C0040405
ROCOv2_2023_train_012389,C1306645;C0817096;C1996865
ROCOv2_2023_train_012390,C1306645;C0000726;C1999039
ROCOv2_2023_train_012391,C0040405
ROCOv2_2023_train_012392,C0040405
ROCOv2_2023_train_012393,C0040405
ROCOv2_2023_train_012394,C0024485
ROCOv2_2023_train_012395,C0024485
ROCOv2_2023_train_012396,C0024485
ROCOv2_2023_train_012397,C0024485
ROCOv2_2023_train_012398,C0024485
ROCOv2_2023_train_012399,C0002978
ROCOv2_2023_train_012400,C0024485
ROCOv2_2023_train_012401,C1306645;C0817096;C1996865
ROCOv2_2023_train_012402,C0041618
ROCOv2_2023_train_012403,C0041618
ROCOv2_2023_train_012404,C0041618
ROCOv2_2023_train_012405,C0041618
ROCOv2_2023_train_012406,C0040405
ROCOv2_2023_train_012407,C0040405
ROCOv2_2023_train_012408,C1306645;C0037303
ROCOv2_2023_train_012409,C0002978
ROCOv2_2023_train_012410,C1306645;C0817096;C1996865
ROCOv2_2023_train_012411,C0002978
ROCOv2_2023_train_012412,C0040405
ROCOv2_2023_train_012413,C1306645;C0037303
ROCOv2_2023_train_012414,C0040405
ROCOv2_2023_train_012415,C0002978
ROCOv2_2023_train_012416,C0002978
ROCOv2_2023_train_012417,C0040405
ROCOv2_2023_train_012418,C0040405
ROCOv2_2023_train_012419,C0040405
ROCOv2_2023_train_012420,C0024485
ROCOv2_2023_train_012421,C0024485
ROCOv2_2023_train_012422,C0040405
ROCOv2_2023_train_012423,C0040405
ROCOv2_2023_train_012424,C1306645;C0817096;C1996865
ROCOv2_2023_train_012425,C0041618
ROCOv2_2023_train_012426,C0040405
ROCOv2_2023_train_012427,C0040405
ROCOv2_2023_train_012428,C0040405
ROCOv2_2023_train_012429,C0024485
ROCOv2_2023_train_012430,C0040405
ROCOv2_2023_train_012431,C0024485
ROCOv2_2023_train_012432,C0002978
ROCOv2_2023_train_012433,C0040405
ROCOv2_2023_train_012434,C0040405
ROCOv2_2023_train_012435,C0040405
ROCOv2_2023_train_012436,C0040405
ROCOv2_2023_train_012437,C0040405
ROCOv2_2023_train_012438,C0002978
ROCOv2_2023_train_012439,C0040405
ROCOv2_2023_train_012440,C0024485
ROCOv2_2023_train_012441,C0024485
ROCOv2_2023_train_012442,C0024485
ROCOv2_2023_train_012443,C0024485
ROCOv2_2023_train_012444,C0041618
ROCOv2_2023_train_012445,C0040405
ROCOv2_2023_train_012446,C1306645;C0030797;C1999039
ROCOv2_2023_train_012447,C0024485
ROCOv2_2023_train_012448,C1306645;C0817096;C1999039
ROCOv2_2023_train_012449,C0024485
ROCOv2_2023_train_012450,C1306645;C0037303
ROCOv2_2023_train_012451,C1306645;C0817096;C1999039
ROCOv2_2023_train_012452,C0040405
ROCOv2_2023_train_012453,C1306645;C0817096;C1999039
ROCOv2_2023_train_012454,C1306645;C0817096;C1999039
ROCOv2_2023_train_012455,C0024485
ROCOv2_2023_train_012456,C0040405
ROCOv2_2023_train_012457,C0040405
ROCOv2_2023_train_012458,C0024485
ROCOv2_2023_train_012459,C1306645;C0037303
ROCOv2_2023_train_012460,C1306645;C0037303
ROCOv2_2023_train_012461,C1306645;C0037303
ROCOv2_2023_train_012462,C1306645;C0037303
ROCOv2_2023_train_012463,C0041618
ROCOv2_2023_train_012464,C0041618
ROCOv2_2023_train_012465,C0002978
ROCOv2_2023_train_012466,C0002978
ROCOv2_2023_train_012467,C0041618
ROCOv2_2023_train_012468,C0041618
ROCOv2_2023_train_012469,C0040405
ROCOv2_2023_train_012470,C0024485
ROCOv2_2023_train_012471,C1306645;C0023216;C1999039
ROCOv2_2023_train_012472,C0040405
ROCOv2_2023_train_012473,C0002978
ROCOv2_2023_train_012474,C0002978
ROCOv2_2023_train_012475,C1306645;C0023216;C0205129
ROCOv2_2023_train_012476,C0002978
ROCOv2_2023_train_012477,C0040405
ROCOv2_2023_train_012478,C1306645;C0030797;C1999039
ROCOv2_2023_train_012479,C0024485
ROCOv2_2023_train_012480,C0024485
ROCOv2_2023_train_012481,C0024485
ROCOv2_2023_train_012482,C0040405
ROCOv2_2023_train_012483,C0040405
ROCOv2_2023_train_012484,C0040405
ROCOv2_2023_train_012485,C0040405
ROCOv2_2023_train_012486,C0002978
ROCOv2_2023_train_012487,C0040405
ROCOv2_2023_train_012488,C0040405
ROCOv2_2023_train_012489,C0024485
ROCOv2_2023_train_012490,C0024485
ROCOv2_2023_train_012491,C0041618
ROCOv2_2023_train_012492,C1306645;C0000726;C1999039
ROCOv2_2023_train_012493,C1306645;C0000726;C1999039
ROCOv2_2023_train_012494,C0024485
ROCOv2_2023_train_012495,C1306645;C0000726
ROCOv2_2023_train_012496,C1306645;C0000726;C1999039
ROCOv2_2023_train_012497,C0040405
ROCOv2_2023_train_012498,C1306645;C0000726;C1999039
ROCOv2_2023_train_012499,C0040405
ROCOv2_2023_train_012500,C0024485
ROCOv2_2023_train_012501,C0024485
ROCOv2_2023_train_012502,C0024485
ROCOv2_2023_train_012503,C0041618
ROCOv2_2023_train_012504,C1306645;C0817096;C1999039
ROCOv2_2023_train_012505,C0041618
ROCOv2_2023_train_012506,C0040405
ROCOv2_2023_train_012507,C1306645;C0000726;C1999039
ROCOv2_2023_train_012508,C0040405
ROCOv2_2023_train_012509,C1306645;C0817096;C1996865
ROCOv2_2023_train_012510,C0040405
ROCOv2_2023_train_012511,C0041618
ROCOv2_2023_train_012512,C1306645;C0817096;C1996865
ROCOv2_2023_train_012513,C1306645;C0817096;C1996865
ROCOv2_2023_train_012514,C1306645;C0817096;C1996865
ROCOv2_2023_train_012515,C1306645;C0037303
ROCOv2_2023_train_012516,C1306645;C0037303
ROCOv2_2023_train_012517,C0002978
ROCOv2_2023_train_012518,C0040405
ROCOv2_2023_train_012519,C0024485
ROCOv2_2023_train_012520,C0024485
ROCOv2_2023_train_012521,C0024485
ROCOv2_2023_train_012522,C0041618
ROCOv2_2023_train_012523,C0024485
ROCOv2_2023_train_012524,C0040405
ROCOv2_2023_train_012525,C0040405
ROCOv2_2023_train_012526,C0040405
ROCOv2_2023_train_012527,C1306645;C0030797;C1999039
ROCOv2_2023_train_012528,C0041618
ROCOv2_2023_train_012529,C0040405
ROCOv2_2023_train_012530,C0024485
ROCOv2_2023_train_012531,C1306645;C0037949
ROCOv2_2023_train_012532,C1306645;C0023216
ROCOv2_2023_train_012533,C0041618
ROCOv2_2023_train_012534,C0002978
ROCOv2_2023_train_012535,C0002978
ROCOv2_2023_train_012536,C0041618
ROCOv2_2023_train_012537,C1306645;C0817096;C1996865
ROCOv2_2023_train_012538,C0040405
ROCOv2_2023_train_012539,C0040405
ROCOv2_2023_train_012540,C0040405
ROCOv2_2023_train_012541,C1306645;C0817096;C1999039
ROCOv2_2023_train_012542,C0040405
ROCOv2_2023_train_012543,C0002978
ROCOv2_2023_train_012544,C1306645;C0817096;C1996865
ROCOv2_2023_train_012545,C1306645;C0817096;C1996865
ROCOv2_2023_train_012546,C0002978
ROCOv2_2023_train_012547,C0002978
ROCOv2_2023_train_012548,C0002978
ROCOv2_2023_train_012549,C0002978
ROCOv2_2023_train_012550,C0041618
ROCOv2_2023_train_012551,C1306645;C0817096;C1996865
ROCOv2_2023_train_012552,C1306645;C0817096;C1999039
ROCOv2_2023_train_012553,C0040405
ROCOv2_2023_train_012554,C0040405
ROCOv2_2023_train_012555,C0024485
ROCOv2_2023_train_012556,C0040405
ROCOv2_2023_train_012557,C0040405
ROCOv2_2023_train_012558,C0040405
ROCOv2_2023_train_012559,C0024485
ROCOv2_2023_train_012560,C1306645;C0817096;C1999039
ROCOv2_2023_train_012561,C1306645;C0817096;C1999039
ROCOv2_2023_train_012562,C1306645;C1140618;C1999039
ROCOv2_2023_train_012563,C0024485
ROCOv2_2023_train_012564,C0024485
ROCOv2_2023_train_012565,C0024485
ROCOv2_2023_train_012566,C0040405
ROCOv2_2023_train_012567,C1306645;C0037949;C0205129
ROCOv2_2023_train_012568,C1306645;C1140618;C1996865
ROCOv2_2023_train_012569,C0040405
ROCOv2_2023_train_012570,C0040405
ROCOv2_2023_train_012571,C0040405
ROCOv2_2023_train_012572,C0040405
ROCOv2_2023_train_012573,C0040405
ROCOv2_2023_train_012574,C0040405
ROCOv2_2023_train_012575,C1306645;C0000726
ROCOv2_2023_train_012576,C0040405
ROCOv2_2023_train_012577,C0040405
ROCOv2_2023_train_012578,C0041618
ROCOv2_2023_train_012579,C0041618
ROCOv2_2023_train_012580,C1306645;C0817096;C1999039
ROCOv2_2023_train_012581,C0041618
ROCOv2_2023_train_012582,C0041618
ROCOv2_2023_train_012583,C1306645;C0000726;C1999039
ROCOv2_2023_train_012584,C0040405
ROCOv2_2023_train_012585,C1306645;C0000726;C1999039
ROCOv2_2023_train_012586,C1306645;C0000726;C1999039
ROCOv2_2023_train_012587,C1306645;C0000726;C1999039
ROCOv2_2023_train_012588,C1306645;C0023216;C1999039
ROCOv2_2023_train_012589,C0040405
ROCOv2_2023_train_012590,C0040405
ROCOv2_2023_train_012591,C1306645;C0817096;C1996865
ROCOv2_2023_train_012592,C0040405
ROCOv2_2023_train_012593,C1306645;C0817096;C1996865
ROCOv2_2023_train_012594,C1306645;C0037303
ROCOv2_2023_train_012595,C1306645;C0037303;C1996865
ROCOv2_2023_train_012596,C0041618
ROCOv2_2023_train_012597,C0024485
ROCOv2_2023_train_012598,C0024485
